id_disciplina;ano;semestre;turma;id_aluno;nota;aprovado
1110105;2023;1;3;2023111030;9.8;1
1110201;2023;2;2;2023111030;7.4;1
1110202;2023;2;2;2023111030;6.5;1
1110203;2023;2;2;2023111030;6.2;1
1110204;2023;2;2;2023111030;6.1;1
1110205;2023;2;2;2023111030;8.6;1
1110301;2024;1;2;2023111030;2.8;0
1110302;2024;1;2;2023111030;9.1;1
1110303;2024;1;2;2023111030;9.8;1
1110304;2024;1;2;2023111030;6.6;1
1110305;2024;1;2;2023111030;7.5;1
1110402;2024;2;2;2023111030;6.1;1
1110403;2024;2;2;2023111030;9.6;1
1110404;2024;2;2;2023111030;10.0;1
1110405;2024;2;2;2023111030;6.1;1
1110502;2025;1;2;2023111030;8.6;1
1110503;2025;1;2;2023111030;6.6;1
1110504;2025;1;2;2023111030;9.2;1
1110505;2025;1;2;2023111030;7.4;1
1110101;2023;1;2;2023111031;8.6;1
1110102;2023;1;2;2023111031;7.7;1
1110103;2023;1;2;2023111031;7.1;1
1110104;2023;1;2;2023111031;9.7;1
1110105;2023;1;2;2023111031;9.8;1
1110201;2023;2;1;2023111031;6.1;1
1110202;2023;2;1;2023111031;6.1;1
1110203;2023;2;1;2023111031;7.4;1
1110204;2023;2;1;2023111031;7.3;1
1110205;2023;2;1;2023111031;7.1;1
1110301;2024;1;1;2023111031;6.1;1
1110302;2024;1;1;2023111031;6.1;1
1110303;2024;1;1;2023111031;8.2;1
1110304;2024;1;1;2023111031;9.3;1
1110305;2024;1;1;2023111031;6.2;1
1110401;2024;2;1;2023111031;6.2;1
1110402;2024;2;1;2023111031;2.2;0
1110403;2024;2;1;2023111031;6.1;1
1110404;2024;2;1;2023111031;6.1;1
1110405;2024;2;1;2023111031;9.8;1
1110501;2025;1;1;2023111031;6.1;1
1110503;2025;1;1;2023111031;9.5;1
1110504;2025;1;1;2023111031;9.0;1
1110505;2025;1;1;2023111031;9.4;1
1110601;2025;2;1;2023111031;9.7;1
1110603;2025;2;1;2023111031;6.3;1
1110604;2025;2;1;2023111031;9.1;1
1110605;2025;2;1;2023111031;7.8;1
1110701;2026;1;1;2023111031;6.8;1
1110703;2026;1;1;2023111031;8.5;1
1110704;2026;1;1;2023111031;9.8;1
1110705;2026;1;1;2023111031;9.5;1
1110801;2026;2;1;2023111031;6.1;1
1110803;2026;2;1;2023111031;8.3;1
1110804;2026;2;1;2023111031;7.8;1
1110101;2023;1;2;2023111032;8.0;1
1110102;2023;1;2;2023111032;7.0;1
1110103;2023;1;2;2023111032;6.7;1
1110104;2023;1;2;2023111032;9.8;1
1110105;2023;1;2;2023111032;9.6;1
1110201;2023;2;1;2023111032;8.3;1
1110202;2023;2;1;2023111032;6.1;1
1110203;2023;2;1;2023111032;9.9;1
1110204;2023;2;1;2023111032;7.8;1
1110205;2023;2;1;2023111032;7.8;1
1110301;2024;1;1;2023111032;6.1;1
1110302;2024;1;1;2023111032;6.9;1
1110303;2024;1;1;2023111032;9.8;1
1110304;2024;1;1;2023111032;6.1;1
1110305;2024;1;1;2023111032;6.1;1
1110401;2024;2;1;2023111032;8.0;1
1110402;2024;2;1;2023111032;7.8;1
1110403;2024;2;1;2023111032;8.7;1
1110404;2024;2;1;2023111032;6.1;1
1110405;2024;2;1;2023111032;6.1;1
1110101;2023;1;3;2023111033;9.0;1
1110102;2023;1;3;2023111033;8.7;1
1110103;2023;1;3;2023111033;8.6;1
1110104;2023;1;3;2023111033;6.1;1
1110105;2023;1;3;2023111033;7.6;1
1110101;2023;1;2;2023111034;6.2;1
1110102;2023;1;2;2023111034;6.1;1
1110103;2023;1;2;2023111034;7.5;1
1110104;2023;1;2;2023111034;9.4;1
1110105;2023;1;2;2023111034;8.7;1
1110201;2023;2;1;2023111034;8.9;1
1110202;2023;2;1;2023111034;2.5;0
1110203;2023;2;1;2023111034;7.9;1
1110204;2023;2;1;2023111034;7.7;1
1110205;2023;2;1;2023111034;6.8;1
1110301;2024;1;1;2023111034;6.8;1
1110303;2024;1;1;2023111034;6.7;1
1110304;2024;1;1;2023111034;6.4;1
1110305;2024;1;1;2023111034;1.8;0
1110401;2024;2;1;2023111034;3.1;0
1110403;2024;2;1;2023111034;6.5;1
1110404;2024;2;1;2023111034;8.8;1
1110503;2025;1;1;2023111034;8.2;1
1110504;2025;1;1;2023111034;8.5;1
1110101;2023;1;3;2023111035;7.9;1
1110102;2023;1;3;2023111035;6.1;1
1110103;2023;1;3;2023111035;9.0;1
1110104;2023;1;3;2023111035;7.9;1
1110105;2023;1;3;2023111035;9.5;1
1110201;2023;2;2;2023111035;9.4;1
1110202;2023;2;2;2023111035;6.3;1
1110203;2023;2;2;2023111035;2.0;0
1110204;2023;2;2;2023111035;7.7;1
1110205;2023;2;2;2023111035;6.4;1
1110301;2024;1;2;2023111035;9.9;1
1110302;2024;1;2;2023111035;7.7;1
1110304;2024;1;2;2023111035;6.1;1
1110305;2024;1;2;2023111035;9.4;1
1110401;2024;2;2;2023111035;6.3;1
1110402;2024;2;2;2023111035;0.4;0
1110404;2024;2;2;2023111035;6.1;1
1110405;2024;2;2;2023111035;7.2;1
1110501;2025;1;2;2023111035;9.2;1
1110504;2025;1;2;2023111035;9.4;1
1110505;2025;1;2;2023111035;9.6;1
1110601;2025;2;2;2023111035;6.1;1
1110604;2025;2;2;2023111035;6.4;1
1110605;2025;2;2;2023111035;6.1;1
1110701;2026;1;2;2023111035;6.2;1
1110704;2026;1;2;2023111035;6.1;1
1110705;2026;1;2;2023111035;9.4;1
1110801;2026;2;2;2023111035;9.5;1
1110804;2026;2;2;2023111035;9.0;1
1110101;2023;1;2;2023111036;8.8;1
1110102;2023;1;2;2023111036;7.5;1
1110103;2023;1;2;2023111036;7.9;1
1110104;2023;1;2;2023111036;6.9;1
1110105;2023;1;2;2023111036;0.3;0
1110201;2023;2;1;2023111036;10.0;1
1110202;2023;2;1;2023111036;6.1;1
1110203;2023;2;1;2023111036;7.0;1
1110204;2023;2;1;2023111036;7.3;1
1110301;2024;1;1;2023111036;7.0;1
1110302;2024;1;1;2023111036;6.9;1
1110303;2024;1;1;2023111036;9.8;1
1110304;2024;1;1;2023111036;3.6;0
1110401;2024;2;1;2023111036;7.3;1
1110402;2024;2;1;2023111036;6.6;1
1110403;2024;2;1;2023111036;8.6;1
1110501;2025;1;1;2023111036;6.4;1
1110502;2025;1;1;2023111036;7.5;1
1110503;2025;1;1;2023111036;9.1;1
1110601;2025;2;1;2023111036;7.9;1
1110602;2025;2;1;2023111036;7.5;1
1110603;2025;2;1;2023111036;6.6;1
1110701;2026;1;1;2023111036;6.1;1
1110702;2026;1;1;2023111036;6.1;1
1110703;2026;1;1;2023111036;6.2;1
1110801;2026;2;1;2023111036;8.7;1
1110802;2026;2;1;2023111036;6.1;1
1110803;2026;2;1;2023111036;3.6;0
1110101;2023;1;2;2023111037;7.8;1
1110102;2023;1;2;2023111037;8.8;1
1110103;2023;1;2;2023111037;7.8;1
1110104;2023;1;2;2023111037;6.1;1
1110105;2023;1;2;2023111037;6.1;1
1110101;2023;1;2;2023111038;6.1;1
1110102;2023;1;2;2023111038;8.0;1
1110103;2023;1;2;2023111038;9.2;1
1110104;2023;1;2;2023111038;6.1;1
1110105;2023;1;2;2023111038;9.4;1
1110201;2023;2;1;2023111038;7.2;1
1110202;2023;2;1;2023111038;9.2;1
1110203;2023;2;1;2023111038;6.1;1
1110204;2023;2;1;2023111038;7.7;1
1110205;2023;2;1;2023111038;8.7;1
1110301;2024;1;1;2023111038;7.1;1
1110302;2024;1;1;2023111038;7.5;1
1110303;2024;1;1;2023111038;9.5;1
1110304;2024;1;1;2023111038;6.1;1
1110305;2024;1;1;2023111038;7.3;1
1110401;2024;2;1;2023111038;7.4;1
1110402;2024;2;1;2023111038;6.2;1
1110403;2024;2;1;2023111038;8.6;1
1110404;2024;2;1;2023111038;6.1;1
1110405;2024;2;1;2023111038;8.7;1
1110501;2025;1;1;2023111038;9.1;1
1110502;2025;1;1;2023111038;8.6;1
1110503;2025;1;1;2023111038;7.5;1
1110504;2025;1;1;2023111038;6.1;1
1110505;2025;1;1;2023111038;8.0;1
1110601;2025;2;2;2023111038;8.3;1
1110602;2025;2;2;2023111038;7.1;1
1110603;2025;2;2;2023111038;9.4;1
1110604;2025;2;2;2023111038;6.6;1
1110605;2025;2;2;2023111038;6.1;1
1110701;2026;1;2;2023111038;6.1;1
1110702;2026;1;2;2023111038;7.9;1
1110703;2026;1;2;2023111038;8.3;1
1110704;2026;1;2;2023111038;6.1;1
1110705;2026;1;2;2023111038;6.1;1
1110801;2026;2;2;2023111038;1.5;0
1110802;2026;2;2;2023111038;6.1;1
1110803;2026;2;2;2023111038;3.1;0
1110804;2026;2;2;2023111038;6.6;1
1110101;2023;1;2;2023111039;8.3;1
1110102;2023;1;2;2023111039;9.0;1
1110103;2023;1;2;2023111039;6.1;1
1110104;2023;1;2;2023111039;7.4;1
1110105;2023;1;2;2023111039;6.3;1
1110201;2023;2;2;2023111039;7.8;1
1110202;2023;2;2;2023111039;9.6;1
1110203;2023;2;2;2023111039;0.4;0
1110204;2023;2;2;2023111039;6.1;1
1110205;2023;2;2;2023111039;9.1;1
1110301;2024;1;2;2023111039;6.1;1
1110302;2024;1;2;2023111039;6.1;1
1110304;2024;1;2;2023111039;7.2;1
1110305;2024;1;2;2023111039;9.2;1
1110401;2024;2;2;2023111039;9.4;1
1110402;2024;2;2;2023111039;6.4;1
1110404;2024;2;2;2023111039;7.4;1
1110405;2024;2;2;2023111039;6.1;1
1110501;2025;1;2;2023111039;6.8;1
1110502;2025;1;2;2023111039;9.9;1
1110504;2025;1;2;2023111039;6.1;1
1110505;2025;1;2;2023111039;6.1;1
1110601;2025;2;2;2023111039;6.1;1
1110602;2025;2;2;2023111039;9.3;1
1110604;2025;2;2;2023111039;7.7;1
1110605;2025;2;2;2023111039;6.8;1
1110701;2026;1;2;2023111039;6.8;1
1110702;2026;1;2;2023111039;7.7;1
1110704;2026;1;2;2023111039;8.5;1
1110705;2026;1;2;2023111039;9.5;1
1110801;2026;2;2;2023111039;8.4;1
1110802;2026;2;2;2023111039;7.5;1
1110804;2026;2;2;2023111039;4.1;0
1110101;2023;1;2;2023111040;6.1;1
1110102;2023;1;2;2023111040;6.4;1
1110103;2023;1;2;2023111040;6.3;1
1110104;2023;1;2;2023111040;9.5;1
1110105;2023;1;2;2023111040;9.9;1
1110201;2023;2;2;2023111040;6.1;1
1110202;2023;2;2;2023111040;7.2;1
1110203;2023;2;2;2023111040;7.4;1
1110204;2023;2;2;2023111040;3.0;0
1110205;2023;2;2;2023111040;6.5;1
1110301;2024;1;2;2023111040;6.1;1
1110302;2024;1;2;2023111040;6.9;1
1110303;2024;1;2;2023111040;8.6;1
1110305;2024;1;2;2023111040;1.6;0
1110401;2024;2;2;2023111040;4.1;0
1110402;2024;2;2;2023111040;8.8;1
1110403;2024;2;2;2023111040;8.2;1
1110502;2025;1;2;2023111040;3.9;0
1110503;2025;1;2;2023111040;7.2;1
1110603;2025;2;2;2023111040;4.7;0
1120101;2023;1;2;2023112001;8.4;1
1120102;2023;1;2;2023112001;9.5;1
1120103;2023;1;2;2023112001;6.2;1
1120104;2023;1;2;2023112001;8.0;1
1120105;2023;1;2;2023112001;6.6;1
1120106;2023;1;2;2023112001;6.4;1
1120107;2023;1;2;2023112001;8.1;1
1120201;2023;2;2;2023112001;7.0;1
1120202;2023;2;2;2023112001;8.4;1
1120203;2023;2;2;2023112001;6.1;1
1120204;2023;2;2;2023112001;3.8;0
1120205;2023;2;2;2023112001;6.1;1
1120206;2023;2;2;2023112001;6.1;1
1120207;2023;2;2;2023112001;6.1;1
1120301;2024;1;2;2023112001;9.4;1
1120302;2024;1;2;2023112001;7.8;1
1120303;2024;1;2;2023112001;8.7;1
1120305;2024;1;2;2023112001;7.7;1
1120306;2024;1;2;2023112001;7.8;1
1120307;2024;1;2;2023112001;7.0;1
1120401;2024;2;2;2023112001;8.3;1
1120402;2024;2;2;2023112001;6.6;1
1120403;2024;2;2;2023112001;9.2;1
1120405;2024;2;2;2023112001;6.1;1
1120406;2024;2;2;2023112001;8.7;1
1120407;2024;2;2;2023112001;6.1;1
1120501;2025;1;2;2023112001;2.3;0
1120502;2025;1;2;2023112001;7.4;1
1120503;2025;1;2;2023112001;8.2;1
1120505;2025;1;2;2023112001;10.0;1
1120506;2025;1;2;2023112001;9.4;1
1120507;2025;1;2;2023112001;8.7;1
1120101;2023;1;1;2023112002;7.9;1
1120102;2023;1;1;2023112002;2.9;0
1120103;2023;1;1;2023112002;6.1;1
1120104;2023;1;1;2023112002;8.4;1
1120105;2023;1;1;2023112002;9.7;1
1120106;2023;1;1;2023112002;7.7;1
1120107;2023;1;1;2023112002;6.2;1
1120201;2023;2;1;2023112002;8.3;1
1120203;2023;2;1;2023112002;6.1;1
1120204;2023;2;1;2023112002;8.3;1
1120205;2023;2;1;2023112002;6.7;1
1120206;2023;2;1;2023112002;6.3;1
1120207;2023;2;1;2023112002;7.9;1
1120301;2024;1;1;2023112002;2.3;0
1120303;2024;1;1;2023112002;7.2;1
1120304;2024;1;1;2023112002;6.1;1
1120305;2024;1;1;2023112002;9.7;1
1120306;2024;1;1;2023112002;7.4;1
1120307;2024;1;1;2023112002;6.6;1
1120403;2024;2;1;2023112002;6.2;1
1120404;2024;2;1;2023112002;7.4;1
1120405;2024;2;1;2023112002;1.7;0
1120406;2024;2;1;2023112002;0.5;0
1120407;2024;2;1;2023112002;9.5;1
1120503;2025;1;1;2023112002;8.2;1
1120504;2025;1;1;2023112002;7.9;1
1120507;2025;1;1;2023112002;7.5;1
1120101;2023;1;2;2023112003;9.4;1
1120102;2023;1;2;2023112003;2.1;0
1120103;2023;1;2;2023112003;9.7;1
1120104;2023;1;2;2023112003;6.1;1
1120105;2023;1;2;2023112003;6.1;1
1120106;2023;1;2;2023112003;9.6;1
1120107;2023;1;2;2023112003;3.6;0
1120201;2023;2;2;2023112003;7.6;1
1120203;2023;2;2;2023112003;6.1;1
1120204;2023;2;2;2023112003;9.1;1
1120205;2023;2;2;2023112003;6.1;1
1120206;2023;2;2;2023112003;7.5;1
1120301;2024;1;2;2023112003;9.9;1
1120303;2024;1;2;2023112003;10.0;1
1120304;2024;1;2;2023112003;6.1;1
1120305;2024;1;2;2023112003;6.2;1
1120306;2024;1;2;2023112003;8.6;1
1120401;2024;2;2;2023112003;6.1;1
1120403;2024;2;2;2023112003;6.1;1
1120404;2024;2;2;2023112003;9.5;1
1120405;2024;2;2;2023112003;9.4;1
1120406;2024;2;2;2023112003;8.7;1
1120501;2025;1;2;2023112003;6.4;1
1120503;2025;1;2;2023112003;6.1;1
1120504;2025;1;2;2023112003;1.1;0
1120505;2025;1;2;2023112003;6.7;1
1120506;2025;1;2;2023112003;6.1;1
1120101;2023;1;1;2023112004;7.6;1
1120102;2023;1;1;2023112004;9.7;1
1120103;2023;1;1;2023112004;0.1;0
1120104;2023;1;1;2023112004;6.9;1
1120105;2023;1;1;2023112004;9.0;1
1120106;2023;1;1;2023112004;8.5;1
1120107;2023;1;1;2023112004;6.1;1
1120201;2023;2;1;2023112004;8.2;1
1120202;2023;2;1;2023112004;9.4;1
1120204;2023;2;1;2023112004;9.5;1
1120205;2023;2;1;2023112004;8.9;1
1120206;2023;2;1;2023112004;6.7;1
1120207;2023;2;1;2023112004;8.4;1
1120301;2024;1;1;2023112004;6.9;1
1120302;2024;1;1;2023112004;6.1;1
1120304;2024;1;1;2023112004;6.2;1
1120305;2024;1;1;2023112004;6.1;1
1120306;2024;1;1;2023112004;7.9;1
1120307;2024;1;1;2023112004;7.2;1
1120401;2024;2;1;2023112004;6.9;1
1120402;2024;2;1;2023112004;7.0;1
1120404;2024;2;1;2023112004;6.1;1
1120405;2024;2;1;2023112004;8.0;1
1120406;2024;2;1;2023112004;8.5;1
1120407;2024;2;1;2023112004;6.9;1
1120501;2025;1;1;2023112004;6.1;1
1120502;2025;1;1;2023112004;8.8;1
1120504;2025;1;1;2023112004;8.8;1
1120505;2025;1;1;2023112004;7.1;1
1120506;2025;1;1;2023112004;6.7;1
1120507;2025;1;1;2023112004;9.3;1
1120101;2023;1;2;2023112005;6.1;1
1120102;2023;1;2;2023112005;6.7;1
1120103;2023;1;2;2023112005;7.5;1
1120104;2023;1;2;2023112005;1.5;0
1120105;2023;1;2;2023112005;6.7;1
1120106;2023;1;2;2023112005;6.1;1
1120107;2023;1;2;2023112005;9.9;1
1120201;2023;2;2;2023112005;9.8;1
1120202;2023;2;2;2023112005;7.7;1
1120203;2023;2;2;2023112005;6.1;1
1120205;2023;2;2;2023112005;6.1;1
1120206;2023;2;2;2023112005;2.3;0
1120207;2023;2;2;2023112005;9.8;1
1120101;2023;1;1;2023112006;6.1;1
1120102;2023;1;1;2023112006;6.1;1
1120103;2023;1;1;2023112006;8.2;1
1120104;2023;1;1;2023112006;6.9;1
1120105;2023;1;1;2023112006;9.3;1
1120106;2023;1;1;2023112006;6.3;1
1120107;2023;1;1;2023112006;7.5;1
1120201;2023;2;1;2023112006;7.3;1
1120202;2023;2;1;2023112006;6.8;1
1120203;2023;2;1;2023112006;9.5;1
1120204;2023;2;1;2023112006;0.5;0
1120205;2023;2;1;2023112006;8.4;1
1120206;2023;2;1;2023112006;7.8;1
1120207;2023;2;1;2023112006;7.9;1
1120301;2024;1;1;2023112006;6.1;1
1120302;2024;1;1;2023112006;8.9;1
1120303;2024;1;1;2023112006;6.2;1
1120305;2024;1;1;2023112006;9.4;1
1120306;2024;1;1;2023112006;6.1;1
1120307;2024;1;1;2023112006;10.0;1
1120401;2024;2;1;2023112006;6.2;1
1120402;2024;2;1;2023112006;7.3;1
1120403;2024;2;1;2023112006;9.7;1
1120405;2024;2;1;2023112006;8.7;1
1120406;2024;2;1;2023112006;6.1;1
1120407;2024;2;1;2023112006;6.1;1
1120501;2025;1;1;2023112006;9.7;1
1120502;2025;1;1;2023112006;8.4;1
1120503;2025;1;1;2023112006;6.8;1
1120505;2025;1;1;2023112006;6.6;1
1120506;2025;1;1;2023112006;6.1;1
1120507;2025;1;1;2023112006;6.5;1
1120101;2023;1;1;2023112007;6.1;1
1120102;2023;1;1;2023112007;6.1;1
1120103;2023;1;1;2023112007;6.2;1
1120104;2023;1;1;2023112007;8.8;1
1120105;2023;1;1;2023112007;6.1;1
1120106;2023;1;1;2023112007;6.1;1
1120107;2023;1;1;2023112007;9.8;1
1120201;2023;2;1;2023112007;7.9;1
1120202;2023;2;1;2023112007;2.6;0
1120203;2023;2;1;2023112007;6.9;1
1120204;2023;2;1;2023112007;6.6;1
1120205;2023;2;1;2023112007;7.6;1
1120206;2023;2;1;2023112007;6.1;1
1120207;2023;2;1;2023112007;7.2;1
1120301;2024;1;1;2023112007;7.9;1
1120303;2024;1;1;2023112007;6.1;1
1120304;2024;1;1;2023112007;7.4;1
1120305;2024;1;1;2023112007;6.1;1
1120306;2024;1;1;2023112007;8.3;1
1120307;2024;1;1;2023112007;8.8;1
1120401;2024;2;1;2023112007;6.1;1
1120403;2024;2;1;2023112007;7.2;1
1120404;2024;2;1;2023112007;7.9;1
1120405;2024;2;1;2023112007;8.5;1
1120406;2024;2;1;2023112007;6.6;1
1120407;2024;2;1;2023112007;9.7;1
1120501;2025;1;1;2023112007;6.1;1
1120503;2025;1;1;2023112007;7.4;1
1120504;2025;1;1;2023112007;9.5;1
1120505;2025;1;1;2023112007;8.2;1
1120506;2025;1;1;2023112007;9.5;1
1120507;2025;1;1;2023112007;0.3;0
1120101;2023;1;3;2023112008;7.8;1
1120102;2023;1;3;2023112008;9.5;1
1120103;2023;1;3;2023112008;3.3;0
1120104;2023;1;3;2023112008;6.8;1
1120105;2023;1;3;2023112008;6.1;1
1120106;2023;1;3;2023112008;7.6;1
1120107;2023;1;3;2023112008;8.9;1
1120201;2023;2;2;2023112008;6.9;1
1120202;2023;2;2;2023112008;9.6;1
1120204;2023;2;2;2023112008;1.8;0
1120205;2023;2;2;2023112008;9.3;1
1120206;2023;2;2;2023112008;9.1;1
1120207;2023;2;2;2023112008;7.6;1
1120101;2023;1;1;2023112009;7.0;1
1120102;2023;1;1;2023112009;6.3;1
1120103;2023;1;1;2023112009;1.6;0
1120104;2023;1;1;2023112009;6.1;1
1120105;2023;1;1;2023112009;6.1;1
1120106;2023;1;1;2023112009;7.0;1
1120107;2023;1;1;2023112009;7.0;1
1120201;2023;2;1;2023112009;8.1;1
1120202;2023;2;1;2023112009;7.2;1
1120204;2023;2;1;2023112009;6.1;1
1120205;2023;2;1;2023112009;6.9;1
1120206;2023;2;1;2023112009;10.0;1
1120207;2023;2;1;2023112009;6.6;1
1120301;2024;1;1;2023112009;6.1;1
1120302;2024;1;1;2023112009;3.2;0
1120304;2024;1;1;2023112009;2.3;0
1120305;2024;1;1;2023112009;8.8;1
1120306;2024;1;1;2023112009;7.1;1
1120307;2024;1;1;2023112009;6.5;1
1120401;2024;2;1;2023112009;6.5;1
1120405;2024;2;1;2023112009;1.2;0
1120406;2024;2;1;2023112009;9.4;1
1120407;2024;2;1;2023112009;6.1;1
1120501;2025;1;1;2023112009;8.2;1
1120506;2025;1;1;2023112009;6.1;1
1120507;2025;1;1;2023112009;6.3;1
1120101;2023;1;3;2023112010;8.9;1
1120102;2023;1;3;2023112010;7.5;1
1120103;2023;1;3;2023112010;6.1;1
1120104;2023;1;3;2023112010;8.9;1
1120105;2023;1;3;2023112010;2.9;0
1120106;2023;1;3;2023112010;2.5;0
1120107;2023;1;3;2023112010;6.8;1
1120101;2023;1;1;2023112011;7.5;1
1120102;2023;1;1;2023112011;7.9;1
1120103;2023;1;1;2023112011;4.8;0
1120104;2023;1;1;2023112011;9.6;1
1120105;2023;1;1;2023112011;8.3;1
1120106;2023;1;1;2023112011;6.2;1
1120107;2023;1;1;2023112011;0.8;0
1120201;2023;2;1;2023112011;9.4;1
1120202;2023;2;1;2023112011;6.1;1
1120204;2023;2;1;2023112011;9.4;1
1120205;2023;2;1;2023112011;6.1;1
1120206;2023;2;1;2023112011;6.9;1
1120301;2024;1;1;2023112011;6.1;1
1120302;2024;1;1;2023112011;7.4;1
1120304;2024;1;1;2023112011;7.9;1
1120305;2024;1;1;2023112011;6.1;1
1120306;2024;1;1;2023112011;6.1;1
1120401;2024;2;1;2023112011;6.8;1
1120402;2024;2;1;2023112011;6.1;1
1120404;2024;2;1;2023112011;9.1;1
1120405;2024;2;1;2023112011;7.5;1
1120406;2024;2;1;2023112011;9.6;1
1120501;2025;1;1;2023112011;6.1;1
1120502;2025;1;1;2023112011;8.5;1
1120504;2025;1;1;2023112011;9.5;1
1120505;2025;1;1;2023112011;6.1;1
1120506;2025;1;1;2023112011;9.4;1
1120101;2023;1;3;2023112012;6.5;1
1120102;2023;1;3;2023112012;6.6;1
1120103;2023;1;3;2023112012;9.2;1
1120104;2023;1;3;2023112012;6.5;1
1120105;2023;1;3;2023112012;9.0;1
1120106;2023;1;3;2023112012;6.1;1
1120107;2023;1;3;2023112012;8.2;1
1120201;2023;2;2;2023112012;7.8;1
1120202;2023;2;2;2023112012;8.8;1
1120203;2023;2;2;2023112012;7.2;1
1120204;2023;2;2;2023112012;9.9;1
1120205;2023;2;2;2023112012;7.4;1
1120206;2023;2;2;2023112012;6.7;1
1120207;2023;2;2;2023112012;9.7;1
1120301;2024;1;2;2023112012;6.1;1
1120302;2024;1;2;2023112012;6.1;1
1120303;2024;1;2;2023112012;7.9;1
1120304;2024;1;2;2023112012;7.1;1
1120305;2024;1;2;2023112012;6.1;1
1120306;2024;1;2;2023112012;6.5;1
1120307;2024;1;2;2023112012;6.1;1
1120401;2024;2;2;2023112012;9.9;1
1120402;2024;2;2;2023112012;7.3;1
1120403;2024;2;2;2023112012;9.1;1
1120404;2024;2;2;2023112012;8.0;1
1120405;2024;2;2;2023112012;6.1;1
1120406;2024;2;2;2023112012;9.8;1
1120407;2024;2;2;2023112012;6.1;1
1120501;2025;1;2;2023112012;8.6;1
1120502;2025;1;2;2023112012;8.8;1
1120503;2025;1;2;2023112012;8.9;1
1120504;2025;1;2;2023112012;7.5;1
1120505;2025;1;2;2023112012;8.9;1
1120506;2025;1;2;2023112012;6.8;1
1120507;2025;1;2;2023112012;7.0;1
1120101;2023;1;1;2023112013;7.5;1
1120102;2023;1;1;2023112013;8.5;1
1120103;2023;1;1;2023112013;6.1;1
1120104;2023;1;1;2023112013;6.1;1
1120105;2023;1;1;2023112013;7.2;1
1120106;2023;1;1;2023112013;8.5;1
1120107;2023;1;1;2023112013;9.1;1
1120201;2023;2;1;2023112013;6.1;1
1120202;2023;2;1;2023112013;6.7;1
1120203;2023;2;1;2023112013;6.6;1
1120204;2023;2;1;2023112013;9.6;1
1120205;2023;2;1;2023112013;8.7;1
1120206;2023;2;1;2023112013;6.1;1
1120207;2023;2;1;2023112013;7.7;1
1120301;2024;1;1;2023112013;7.2;1
1120302;2024;1;1;2023112013;7.0;1
1120303;2024;1;1;2023112013;7.1;1
1120304;2024;1;1;2023112013;8.7;1
1120305;2024;1;1;2023112013;8.9;1
1120306;2024;1;1;2023112013;6.1;1
1120307;2024;1;1;2023112013;8.2;1
1120101;2023;1;3;2023112014;1.8;0
1120102;2023;1;3;2023112014;7.3;1
1120103;2023;1;3;2023112014;6.9;1
1120104;2023;1;3;2023112014;8.8;1
1120105;2023;1;3;2023112014;9.2;1
1120106;2023;1;3;2023112014;8.7;1
1120107;2023;1;3;2023112014;6.1;1
1120202;2023;2;2;2023112014;9.7;1
1120203;2023;2;2;2023112014;7.9;1
1120204;2023;2;2;2023112014;1.0;0
1120205;2023;2;2;2023112014;6.1;1
1120206;2023;2;2;2023112014;6.1;1
1120207;2023;2;2;2023112014;6.1;1
1120302;2024;1;2;2023112014;6.1;1
1120303;2024;1;2;2023112014;9.3;1
1120305;2024;1;2;2023112014;7.8;1
1120306;2024;1;2;2023112014;7.4;1
1120307;2024;1;2;2023112014;7.8;1
1120402;2024;2;2;2023112014;6.1;1
1120403;2024;2;2;2023112014;6.8;1
1120405;2024;2;2;2023112014;1.8;0
1120406;2024;2;2;2023112014;6.3;1
1120407;2024;2;2;2023112014;7.3;1
1120502;2025;1;2;2023112014;6.4;1
1120503;2025;1;2;2023112014;7.9;1
1120506;2025;1;2;2023112014;6.3;1
1120507;2025;1;2;2023112014;6.6;1
1120101;2023;1;3;2023112015;7.4;1
1120102;2023;1;3;2023112015;9.4;1
1120103;2023;1;3;2023112015;6.1;1
1120104;2023;1;3;2023112015;7.6;1
1120105;2023;1;3;2023112015;9.4;1
1120106;2023;1;3;2023112015;9.7;1
1120107;2023;1;3;2023112015;7.2;1
1120101;2023;1;1;2023112016;7.9;1
1120102;2023;1;1;2023112016;7.7;1
1120103;2023;1;1;2023112016;7.8;1
1120104;2023;1;1;2023112016;7.4;1
1120105;2023;1;1;2023112016;8.3;1
1120106;2023;1;1;2023112016;7.9;1
1120107;2023;1;1;2023112016;7.0;1
1120201;2023;2;1;2023112016;7.8;1
1120202;2023;2;1;2023112016;7.9;1
1120203;2023;2;1;2023112016;9.4;1
1120204;2023;2;1;2023112016;6.1;1
1120205;2023;2;1;2023112016;6.1;1
1120206;2023;2;1;2023112016;8.0;1
1120207;2023;2;1;2023112016;9.6;1
1120301;2024;1;1;2023112016;7.4;1
1120302;2024;1;1;2023112016;7.8;1
1120303;2024;1;1;2023112016;3.5;0
1120304;2024;1;1;2023112016;6.1;1
1120305;2024;1;1;2023112016;9.1;1
1120306;2024;1;1;2023112016;6.1;1
1120307;2024;1;1;2023112016;8.5;1
1120401;2024;2;1;2023112016;6.1;1
1120402;2024;2;1;2023112016;8.6;1
1120404;2024;2;1;2023112016;6.8;1
1120405;2024;2;1;2023112016;6.1;1
