id_disciplina;ano;semestre;turma;id_prof;horario;sala
1120105;2023;1;3;11400011;3f-19:00-21:30;ESG-SALA-014
1120105;2024;1;1;11400009;3f-19:00-21:30;ESG-SALA-007
1120105;2024;1;2;11400006;3f-19:00-21:30;ESG-SALA-010
1120105;2024;1;3;11400003;3f-19:00-21:30;ESG-SALA-013
1120105;2025;1;1;11400024;4f-19:00-21:30;ESG-SALA-007
1120105;2025;1;2;11400035;3f-19:00-21:30;ESG-SALA-015
1120105;2025;1;3;11400029;3f-19:00-21:30;ESG-SALA-021
1120105;2026;1;1;11400034;2f-19:00-21:30;ESG-SALA-048
1120105;2026;1;2;11400030;4f-19:00-21:30;ESG-SALA-009
1120105;2026;1;3;11400019;3f-19:00-21:30;ESG-SALA-025
1120106;2023;1;1;11400005;2f-19:00-21:30;ESG-SALA-016
1120106;2023;1;2;11400017;3f-19:00-21:30;ESG-SALA-009
1120106;2023;1;3;11400010;3f-19:00-21:30;ESG-SALA-015
1120106;2024;1;1;11400010;2f-19:00-21:30;ESG-SALA-025
1120106;2024;1;2;11200002;2f-19:00-21:30;ESG-SALA-028
1120106;2024;1;3;11400021;4f-19:00-21:30;ESG-SALA-004
1120106;2025;1;1;11400023;4f-19:00-21:30;ESG-SALA-008
1120106;2025;1;2;11400034;3f-19:00-21:30;ESG-SALA-016
1120106;2025;1;3;11400028;3f-19:00-21:30;ESG-SALA-022
1120106;2026;1;1;11400001;3f-19:00-21:30;ESG-SALA-018
1120106;2026;1;2;11400029;3f-19:00-21:30;ESG-SALA-020
1120106;2026;1;3;11400018;3f-19:00-21:30;ESG-SALA-026
1120107;2023;1;1;11400006;2f-19:00-21:30;ESG-SALA-017
1120107;2023;1;2;11400016;3f-19:00-21:30;ESG-SALA-010
1120107;2023;1;3;11400009;5f-19:00-21:30;ESG-SALA-001
1120107;2024;1;1;11400011;2f-19:00-21:30;ESG-SALA-026
1120107;2024;1;2;11200003;2f-19:00-21:30;ESG-SALA-029
1120107;2024;1;3;11400020;4f-19:00-21:30;ESG-SALA-005
1120107;2025;1;1;11400022;4f-19:00-21:30;ESG-SALA-009
1120107;2025;1;2;11400033;3f-19:00-21:30;ESG-SALA-017
1120107;2025;1;3;11400018;3f-19:00-21:30;ESG-SALA-023
1120107;2026;1;1;11400002;3f-19:00-21:30;ESG-SALA-019
1120107;2026;1;2;11400028;3f-19:00-21:30;ESG-SALA-021
1120107;2026;1;3;11400017;3f-19:00-21:30;ESG-SALA-027
1120201;2023;2;1;11400002;2f-19:00-21:30;ESG-SALA-009
1120201;2023;2;2;11400016;2f-19:00-21:30;ESG-SALA-012
1120201;2024;2;1;11400014;3f-19:00-21:30;ESG-SALA-006
1120201;2024;2;2;11400017;3f-19:00-21:30;ESG-SALA-009
1120201;2024;2;3;11400003;3f-19:00-21:30;ESG-SALA-012
1120201;2025;2;1;11200003;2f-19:00-21:30;ESG-SALA-031
1120201;2025;2;2;11200004;2f-19:00-21:30;ESG-SALA-034
1120201;2026;2;1;11400035;3f-19:00-21:30;ESG-SALA-008
1120201;2026;2;2;11400007;2f-19:00-21:30;ESG-SALA-034
1120202;2023;2;1;11400002;3f-19:00-20:40;ESG-SALA-010
1120202;2023;2;2;11400001;3f-19:00-20:40;ESG-SALA-011
1120202;2024;2;1;11400015;4f-19:00-20:40;ESG-SALA-010
1120202;2024;2;2;11400016;4f-19:00-20:40;ESG-SALA-011
1120202;2024;2;3;11400017;4f-19:00-20:40;ESG-SALA-012
1120202;2025;2;1;11400016;3f-19:00-20:40;ESG-SALA-025
1120202;2025;2;2;11400017;4f-19:00-20:40;ESG-SALA-004
1120202;2026;2;1;11200004;2f-19:00-20:40;ESG-SALA-043
1120202;2026;2;2;11200001;2f-19:00-20:40;ESG-SALA-044
1120203;2023;2;1;11400001;2f-19:00-21:30;ESG-SALA-010
1120203;2023;2;2;11400017;2f-19:00-21:30;ESG-SALA-013
1120203;2024;2;1;11400015;3f-19:00-21:30;ESG-SALA-007
1120203;2024;2;2;11400001;3f-19:00-21:30;ESG-SALA-010
1120203;2024;2;3;11400004;3f-19:00-21:30;ESG-SALA-013
1120203;2025;2;1;11200005;2f-19:00-21:30;ESG-SALA-032
1120203;2025;2;2;11200006;2f-19:00-21:30;ESG-SALA-035
1120203;2026;2;1;11400005;3f-19:00-21:30;ESG-SALA-009
1120203;2026;2;2;11200002;2f-19:00-21:30;ESG-SALA-035
1120204;2023;2;1;11400015;2f-19:00-21:30;ESG-SALA-011
1120204;2023;2;2;11400011;3f-19:00-21:30;ESG-SALA-005
1120204;2024;2;1;11400016;3f-19:00-21:30;ESG-SALA-008
1120204;2024;2;2;11400002;3f-19:00-21:30;ESG-SALA-011
1120204;2024;2;3;11400005;3f-19:00-21:30;ESG-SALA-014
1120204;2025;2;1;11200001;2f-19:00-21:30;ESG-SALA-033
1120204;2025;2;2;11200007;2f-19:00-21:30;ESG-SALA-036
1120204;2026;2;1;11400006;2f-19:00-21:30;ESG-SALA-033
1120204;2026;2;2;11200003;2f-19:00-21:30;ESG-SALA-036
1120205;2023;2;1;11400009;2f-19:00-22:20;ESG-SALA-005
1120205;2023;2;2;11400010;2f-19:00-22:20;ESG-SALA-006
1120205;2024;2;1;11400015;2f-19:00-22:20;ESG-SALA-007
1120205;2024;2;2;11400016;2f-19:00-22:20;ESG-SALA-008
1120205;2024;2;3;11400017;2f-19:00-22:20;ESG-SALA-009
1120205;2025;2;1;11400023;2f-19:00-22:20;ESG-SALA-009
1120205;2025;2;2;11400024;2f-19:00-22:20;ESG-SALA-010
1120205;2026;2;1;11400034;2f-19:00-22:20;ESG-SALA-009
1120205;2026;2;2;11400035;2f-19:00-22:20;ESG-SALA-010
1120206;2023;2;1;11400016;3f-19:00-21:05;ESG-SALA-006
1120206;2023;2;2;11400014;2f-19:00-21:05;ESG-SALA-014
1120206;2024;2;1;11400004;4f-19:00-21:05;ESG-SALA-004
1120206;2024;2;2;11400002;4f-19:00-21:05;ESG-SALA-006
1120206;2024;2;3;11200004;2f-19:00-21:05;ESG-SALA-027
1120206;2025;2;1;11400009;2f-19:00-21:05;ESG-SALA-038
1120206;2025;2;2;11400007;2f-19:00-21:05;ESG-SALA-040
1120206;2026;2;1;11400020;3f-19:00-21:05;ESG-SALA-014
1120206;2026;2;2;11400018;3f-19:00-21:05;ESG-SALA-016
1120207;2023;2;1;11400015;3f-19:00-21:05;ESG-SALA-007
1120207;2023;2;2;11400013;2f-19:00-21:05;ESG-SALA-015
1120207;2024;2;1;11400003;4f-19:00-21:05;ESG-SALA-005
1120207;2024;2;2;11400001;4f-19:00-21:05;ESG-SALA-007
1120207;2024;2;3;11200001;2f-19:00-21:05;ESG-SALA-028
1120207;2025;2;1;11400008;2f-19:00-21:05;ESG-SALA-039
1120207;2025;2;2;11400006;2f-19:00-21:05;ESG-SALA-041
1120207;2026;2;1;11400019;3f-19:00-21:05;ESG-SALA-015
1120207;2026;2;2;11400017;3f-19:00-21:05;ESG-SALA-017
1120301;2024;1;1;11400016;2f-19:00-21:30;ESG-SALA-024
1120301;2024;1;2;11400022;3f-19:00-21:30;ESG-SALA-003
1120301;2025;1;1;11400002;3f-19:00-21:30;ESG-SALA-011
1120301;2025;1;2;11400003;2f-19:00-21:30;ESG-SALA-038
1120301;2026;1;1;11400039;3f-19:00-21:30;ESG-SALA-015
1120301;2026;1;2;11400038;3f-19:00-21:30;ESG-SALA-016
1120301;2027;1;1;11400021;3f-19:00-21:30;ESG-SALA-010
1120301;2027;1;2;11400022;3f-19:00-21:30;ESG-SALA-011
1120302;2024;1;1;11400001;4f-19:00-20:40;ESG-SALA-009
1120302;2024;1;2;11400003;4f-19:00-20:40;ESG-SALA-011
1120302;2025;1;1;11400026;5f-19:00-20:40;ESG-SALA-002
1120302;2025;1;2;11200006;2f-19:00-20:40;ESG-SALA-039
1120302;2026;1;1;11200001;3f-19:00-20:40;ESG-SALA-036
1120302;2026;1;2;11200006;3f-19:00-20:40;ESG-SALA-038
1120302;2027;1;1;11400038;3f-19:00-20:40;ESG-SALA-018
1120302;2027;1;2;11400036;3f-19:00-20:40;ESG-SALA-020
1120303;2024;1;1;11400020;2f-19:00-22:20;ESG-SALA-004
1120303;2024;1;2;11400022;2f-19:00-22:20;ESG-SALA-006
1120303;2025;1;1;11400024;2f-19:00-22:20;ESG-SALA-006
1120303;2025;1;2;11400026;2f-19:00-22:20;ESG-SALA-008
1120303;2026;1;1;11400030;2f-19:00-22:20;ESG-SALA-008
1120303;2026;1;2;11400032;2f-19:00-22:20;ESG-SALA-010
1120303;2027;1;1;11400014;2f-19:00-22:20;ESG-SALA-005
1120303;2027;1;2;11400016;2f-19:00-22:20;ESG-SALA-007
1120304;2024;1;1;11400002;4f-19:00-20:40;ESG-SALA-010
1120304;2024;1;2;11400021;6f-19:00-20:40;ESG-SALA-001
1120304;2025;1;1;11400025;5f-19:00-20:40;ESG-SALA-003
1120304;2025;1;2;11200006;2f-20:40-22:20;ESG-SALA-039
1120304;2026;1;1;11200004;3f-19:00-20:40;ESG-SALA-037
1120304;2026;1;2;11200007;2f-19:00-20:40;ESG-SALA-049
1120304;2027;1;1;11400037;3f-19:00-20:40;ESG-SALA-019
1120304;2027;1;2;11400035;2f-19:00-20:40;ESG-SALA-043
1120305;2024;1;1;11400021;2f-19:00-22:20;ESG-SALA-005
1120305;2024;1;2;11400023;2f-19:00-22:20;ESG-SALA-007
1120305;2025;1;1;11400025;2f-19:00-22:20;ESG-SALA-007
1120305;2025;1;2;11400027;2f-19:00-22:20;ESG-SALA-009
1120305;2026;1;1;11400031;2f-19:00-22:20;ESG-SALA-009
1120305;2026;1;2;11400033;2f-19:00-22:20;ESG-SALA-011
1120305;2027;1;1;11400015;2f-19:00-22:20;ESG-SALA-006
1120305;2027;1;2;11400017;2f-19:00-22:20;ESG-SALA-008
1120306;2024;1;1;11400025;3f-19:00-21:05;ESG-SALA-016
1120306;2024;1;2;11400027;3f-19:00-21:05;ESG-SALA-018
1120306;2025;1;1;11400035;4f-19:00-21:05;ESG-SALA-017
1120306;2025;1;2;11400014;3f-19:00-21:05;ESG-SALA-025
1120306;2026;1;1;11400019;4f-19:00-21:05;ESG-SALA-018
1120306;2026;1;2;11400021;4f-19:00-21:05;ESG-SALA-020
1120306;2027;1;1;11400017;4f-19:00-21:05;ESG-SALA-008
1120306;2027;1;2;11400004;2f-19:00-21:05;ESG-SALA-036
1120307;2024;1;1;11400026;3f-19:00-21:05;ESG-SALA-017
1120307;2024;1;2;11400013;3f-19:00-21:05;ESG-SALA-019
1120307;2025;1;1;11400013;3f-19:00-21:05;ESG-SALA-024
1120307;2025;1;2;11400015;3f-19:00-21:05;ESG-SALA-026
1120307;2026;1;1;11400020;4f-19:00-21:05;ESG-SALA-019
1120307;2026;1;2;11400022;4f-19:00-21:05;ESG-SALA-021
1120307;2027;1;1;11400001;2f-19:00-21:05;ESG-SALA-035
1120307;2027;1;2;11400005;3f-19:00-21:05;ESG-SALA-015
1120401;2024;2;1;11400008;2f-19:00-21:30;ESG-SALA-026
1120401;2024;2;2;11400011;3f-19:00-21:30;ESG-SALA-003
1120401;2025;2;1;11400010;2f-19:00-21:30;ESG-SALA-027
1120401;2025;2;2;11400003;3f-19:00-21:30;ESG-SALA-011
1120401;2026;2;1;11400012;2f-19:00-21:30;ESG-SALA-028
1120401;2026;2;2;11400015;2f-19:00-21:30;ESG-SALA-031
1120401;2027;2;1;11400032;2f-19:00-21:30;ESG-SALA-028
1120401;2027;2;2;11400035;2f-19:00-21:30;ESG-SALA-031
1120402;2024;2;1;11400013;4f-19:00-20:40;ESG-SALA-008
1120402;2024;2;2;11400014;4f-19:00-20:40;ESG-SALA-009
1120402;2025;2;1;11400014;3f-19:00-20:40;ESG-SALA-023
1120402;2025;2;2;11400015;3f-19:00-20:40;ESG-SALA-024
1120402;2026;2;1;11200007;2f-19:00-20:40;ESG-SALA-041
1120402;2026;2;2;11200006;2f-19:00-20:40;ESG-SALA-042
1120402;2027;2;1;11200005;2f-19:00-20:40;ESG-SALA-037
1120402;2027;2;2;11200008;2f-19:00-20:40;ESG-SALA-038
1120403;2024;2;1;11400009;3f-19:00-21:30;ESG-SALA-001
1120403;2024;2;2;11400012;3f-19:00-21:30;ESG-SALA-004
1120403;2025;2;1;11400011;2f-19:00-21:30;ESG-SALA-028
1120403;2025;2;2;11400004;3f-19:00-21:30;ESG-SALA-012
1120403;2026;2;1;11400013;2f-19:00-21:30;ESG-SALA-029
1120403;2026;2;2;11400016;2f-19:00-21:30;ESG-SALA-032
1120403;2027;2;1;11400033;2f-19:00-21:30;ESG-SALA-029
1120403;2027;2;2;11400036;2f-19:00-21:30;ESG-SALA-032
1120404;2024;2;1;11400010;3f-19:00-21:30;ESG-SALA-002
1120404;2024;2;2;11400013;3f-19:00-21:30;ESG-SALA-005
1120404;2025;2;1;11400012;2f-19:00-21:30;ESG-SALA-029
1120404;2025;2;2;11200002;2f-19:00-21:30;ESG-SALA-030
1120404;2026;2;1;11400014;2f-19:00-21:30;ESG-SALA-030
1120404;2026;2;2;11400034;3f-19:00-21:30;ESG-SALA-007
1120404;2027;2;1;11400034;2f-19:00-21:30;ESG-SALA-030
1120404;2027;2;2;11400037;2f-19:00-21:30;ESG-SALA-033
1120405;2024;2;1;11400013;2f-19:00-22:20;ESG-SALA-005
1120405;2024;2;2;11400014;2f-19:00-22:20;ESG-SALA-006
1120405;2025;2;1;11400021;2f-19:00-22:20;ESG-SALA-007
1120405;2025;2;2;11400022;2f-19:00-22:20;ESG-SALA-008
1120405;2026;2;1;11400032;2f-19:00-22:20;ESG-SALA-007
1120405;2026;2;2;11400033;2f-19:00-22:20;ESG-SALA-008
1120405;2027;2;1;11400027;2f-19:00-22:20;ESG-SALA-007
1120405;2027;2;2;11400028;2f-19:00-22:20;ESG-SALA-008
1120406;2024;2;1;11400008;3f-19:00-21:05;ESG-SALA-015
1120406;2024;2;2;11400006;3f-19:00-21:05;ESG-SALA-017
1120406;2025;2;1;11400002;3f-19:00-21:05;ESG-SALA-014
1120406;2025;2;2;11400011;3f-19:00-21:05;ESG-SALA-016
1120406;2026;2;1;11400037;3f-19:00-21:05;ESG-SALA-012
1120406;2026;2;2;11400033;5f-19:00-21:05;ESG-SALA-001
1120406;2027;2;1;11400003;2f-19:00-21:05;ESG-SALA-034
1120406;2027;2;2;11400001;2f-19:00-21:05;ESG-SALA-036
1120407;2024;2;1;11400007;3f-19:00-21:05;ESG-SALA-016
1120407;2024;2;2;11400005;4f-19:00-21:05;ESG-SALA-003
1120407;2025;2;1;11400012;3f-19:00-21:05;ESG-SALA-015
1120407;2025;2;2;11400010;3f-19:00-21:05;ESG-SALA-017
1120407;2026;2;1;11400036;3f-19:00-21:05;ESG-SALA-013
1120407;2026;2;2;11400032;5f-19:00-21:05;ESG-SALA-002
1120407;2027;2;1;11400002;2f-19:00-21:05;ESG-SALA-035
1120407;2027;2;2;11400011;3f-19:00-21:05;ESG-SALA-009
1120501;2025;1;1;11400012;2f-19:00-21:30;ESG-SALA-029
1120501;2025;1;2;11200003;2f-19:00-21:30;ESG-SALA-034
1120501;2026;1;1;11400004;2f-19:00-21:30;ESG-SALA-041
1120501;2026;1;2;11400024;2f-19:00-21:30;ESG-SALA-044
1120501;2027;1;1;11400036;2f-19:00-21:30;ESG-SALA-028
1120501;2027;1;2;11400041;2f-19:00-21:30;ESG-SALA-033
1120501;2028;1;1;11400015;2f-19:00-21:30;ESG-SALA-030
1120501;2028;1;2;11400010;2f-19:00-21:30;ESG-SALA-035
1120502;2025;1;1;11400004;2f-19:00-21:30;ESG-SALA-030
1120502;2025;1;2;11200005;2f-19:00-21:30;ESG-SALA-035
1120502;2026;1;1;11400005;2f-19:00-21:30;ESG-SALA-042
1120502;2026;1;2;11400023;2f-19:00-21:30;ESG-SALA-045
1120502;2027;1;1;11400037;2f-19:00-21:30;ESG-SALA-029
1120502;2027;1;2;11400042;2f-19:00-21:30;ESG-SALA-034
1120502;2028;1;1;11400014;2f-19:00-21:30;ESG-SALA-031
1120502;2028;1;2;11400009;3f-19:00-21:30;ESG-SALA-001
1120503;2025;1;1;11400005;2f-19:00-21:30;ESG-SALA-031
1120503;2025;1;2;11200001;2f-19:00-21:30;ESG-SALA-036
1120503;2026;1;1;11400027;3f-19:00-21:30;ESG-SALA-010
1120503;2026;1;2;11400042;3f-19:00-21:30;ESG-SALA-012
1120503;2027;1;1;11400038;2f-19:00-21:30;ESG-SALA-030
1120503;2027;1;2;11400018;3f-19:00-21:30;ESG-SALA-007
1120503;2028;1;1;11400013;2f-19:00-21:30;ESG-SALA-032
1120503;2028;1;2;11400008;3f-19:00-21:30;ESG-SALA-002
1120504;2025;1;1;11400006;2f-19:00-21:30;ESG-SALA-032
1120504;2025;1;2;11200004;2f-19:00-21:30;ESG-SALA-037
1120504;2026;1;1;11400026;3f-19:00-21:30;ESG-SALA-011
1120504;2026;1;2;11400041;3f-19:00-21:30;ESG-SALA-013
1120504;2027;1;1;11400039;2f-19:00-21:30;ESG-SALA-031
1120504;2027;1;2;11400019;3f-19:00-21:30;ESG-SALA-008
1120504;2028;1;1;11400012;2f-19:00-21:30;ESG-SALA-033
1120504;2028;1;2;11400007;2f-19:00-21:30;ESG-SALA-036
1120505;2025;1;1;11200002;2f-19:00-21:30;ESG-SALA-033
1120505;2025;1;2;11400001;3f-19:00-21:30;ESG-SALA-010
1120505;2026;1;1;11400025;2f-19:00-21:30;ESG-SALA-043
1120505;2026;1;2;11400040;3f-19:00-21:30;ESG-SALA-014
1120505;2027;1;1;11400040;2f-19:00-21:30;ESG-SALA-032
1120505;2027;1;2;11400020;3f-19:00-21:30;ESG-SALA-009
1120505;2028;1;1;11400011;2f-19:00-21:30;ESG-SALA-034
1120505;2028;1;2;11400006;2f-19:00-21:30;ESG-SALA-037
1120506;2025;1;1;11400031;4f-19:00-21:05;ESG-SALA-013
1120506;2025;1;2;11400033;4f-19:00-21:05;ESG-SALA-015
1120506;2026;1;1;11400002;4f-19:00-21:05;ESG-SALA-014
1120506;2026;1;2;11400017;4f-19:00-21:05;ESG-SALA-016
1120506;2027;1;1;11400013;3f-19:00-21:05;ESG-SALA-014
1120506;2027;1;2;11400015;4f-19:00-21:05;ESG-SALA-006
1120506;2028;1;1;11400026;3f-19:00-21:05;ESG-SALA-003
1120506;2028;1;2;11400028;3f-19:00-21:05;ESG-SALA-005
1120507;2025;1;1;11400032;4f-19:00-21:05;ESG-SALA-014
1120507;2025;1;2;11400034;4f-19:00-21:05;ESG-SALA-016
1120507;2026;1;1;11400001;4f-19:00-21:05;ESG-SALA-015
1120507;2026;1;2;11400018;4f-19:00-21:05;ESG-SALA-017
1120507;2027;1;1;11400014;4f-19:00-21:05;ESG-SALA-005
1120507;2027;1;2;11400016;4f-19:00-21:05;ESG-SALA-007
1120507;2028;1;1;11400027;3f-19:00-21:05;ESG-SALA-004
1120507;2028;1;2;11400029;3f-19:00-21:05;ESG-SALA-006
1130101;2023;1;1;11400003;3f-10:00-11:40;ESG-SALA-010
1130101;2023;1;2;11200001;2f-7:30-9:10;ESG-SALA-018
1130101;2023;1;3;11200001;2f-9:10-10:50;ESG-SALA-018
1130101;2024;1;1;11400017;2f-10:50-12:30;ESG-SALA-014
1130101;2024;1;2;11200004;2f-7:30-9:10;ESG-SALA-031
1130101;2024;1;3;11200004;2f-9:10-10:50;ESG-SALA-031
1130101;2025;1;1;11200007;2f-7:30-9:10;ESG-SALA-041
1130101;2025;1;2;11200007;2f-9:10-10:50;ESG-SALA-041
1130101;2025;1;3;11200007;2f-10:50-12:30;ESG-SALA-016
1130101;2026;1;1;11200009;2f-7:30-9:10;ESG-SALA-051
1130101;2026;1;2;11200009;2f-9:10-10:50;ESG-SALA-051
1130101;2026;1;3;11200009;2f-10:50-12:30;ESG-SALA-018
1130102;2023;1;1;11400008;2f-10:00-12:30;ESG-SALA-015
1130102;2023;1;2;11400002;3f-7:30-10:00;ESG-SALA-013
1130102;2023;1;3;11400015;4f-7:30-10:00;ESG-SALA-004
1130102;2024;1;1;11400015;3f-10:00-12:30;ESG-SALA-009
1130102;2024;1;2;11400009;2f-10:00-12:30;ESG-SALA-023
1130102;2024;1;3;11200001;2f-7:30-10:00;ESG-SALA-028
1130102;2025;1;1;11400007;2f-10:00-12:30;ESG-SALA-029
1130102;2025;1;2;11200005;2f-7:30-10:00;ESG-SALA-038
1130102;2025;1;3;11400019;3f-10:00-12:30;ESG-SALA-021
1130102;2026;1;1;11400006;3f-10:00-12:30;ESG-SALA-021
1130102;2026;1;2;11200005;2f-7:30-10:00;ESG-SALA-048
1130102;2026;1;3;11400023;4f-7:30-10:00;ESG-SALA-007
1130103;2023;1;1;11400007;2f-10:00-12:30;ESG-SALA-016
1130103;2023;1;2;11400001;3f-7:30-10:00;ESG-SALA-014
1130103;2023;1;3;11400007;3f-7:30-10:00;ESG-SALA-015
1130103;2024;1;1;11400014;3f-10:00-12:30;ESG-SALA-010
1130103;2024;1;2;11400008;2f-10:00-12:30;ESG-SALA-024
1130103;2024;1;3;11200003;2f-7:30-10:00;ESG-SALA-029
1130103;2025;1;1;11400006;3f-10:00-12:30;ESG-SALA-017
1130103;2025;1;2;11200003;2f-7:30-10:00;ESG-SALA-039
1130103;2025;1;3;11400020;3f-10:00-12:30;ESG-SALA-022
1130103;2026;1;1;11200007;2f-10:00-12:30;ESG-SALA-043
1130103;2026;1;2;11200003;2f-7:30-10:00;ESG-SALA-049
1130103;2026;1;3;11400024;4f-7:30-10:00;ESG-SALA-008
1130104;2023;1;1;11400006;3f-10:00-12:30;ESG-SALA-005
1130104;2023;1;2;11400013;3f-10:00-12:30;ESG-SALA-007
1130104;2023;1;3;11400008;3f-7:30-10:00;ESG-SALA-016
1130104;2024;1;1;11400013;3f-10:00-12:30;ESG-SALA-011
1130104;2024;1;2;11400007;2f-10:00-12:30;ESG-SALA-025
1130104;2024;1;3;11200002;2f-7:30-10:00;ESG-SALA-030
1130104;2025;1;1;11400005;3f-10:00-12:30;ESG-SALA-018
1130104;2025;1;2;11200002;2f-7:30-10:00;ESG-SALA-040
1130104;2025;1;3;11400021;3f-10:00-12:30;ESG-SALA-023
1130104;2026;1;1;11200006;2f-7:30-10:00;ESG-SALA-044
1130104;2026;1;2;11200002;2f-7:30-10:00;ESG-SALA-050
1130104;2026;1;3;11400025;4f-7:30-10:00;ESG-SALA-009
1130105;2023;1;1;11400005;3f-10:00-12:30;ESG-SALA-006
1130105;2023;1;2;11400016;4f-7:30-10:00;ESG-SALA-001
1130105;2023;1;3;11400009;2f-10:00-12:30;ESG-SALA-017
1130105;2024;1;1;11400012;3f-10:00-12:30;ESG-SALA-012
1130105;2024;1;2;11400006;3f-7:30-10:00;ESG-SALA-017
1130105;2024;1;3;11400003;3f-7:30-10:00;ESG-SALA-020
1130105;2025;1;1;11400004;3f-10:00-12:30;ESG-SALA-019
1130105;2025;1;2;11400003;3f-10:00-12:30;ESG-SALA-020
1130105;2025;1;3;11400022;2f-10:00-12:30;ESG-SALA-030
1130105;2026;1;1;11200004;2f-7:30-10:00;ESG-SALA-045
1130105;2026;1;2;11400005;3f-10:00-12:30;ESG-SALA-022
1130105;2026;1;3;11400026;3f-7:30-10:00;ESG-SALA-030
1130106;2023;1;1;11400004;3f-7:30-10:00;ESG-SALA-011
1130106;2023;1;2;11400017;4f-7:30-10:00;ESG-SALA-002
1130106;2023;1;3;11400010;3f-10:00-12:30;ESG-SALA-008
1130106;2024;1;1;11400011;3f-10:00-12:30;ESG-SALA-013
1130106;2024;1;2;11400005;3f-7:30-10:00;ESG-SALA-018
1130106;2024;1;3;11400002;3f-7:30-10:00;ESG-SALA-021
1130106;2025;1;1;11200004;2f-7:30-10:00;ESG-SALA-036
1130106;2025;1;2;11400002;3f-7:30-10:00;ESG-SALA-025
1130106;2025;1;3;11400023;2f-10:00-12:30;ESG-SALA-031
1130106;2026;1;1;11200001;2f-7:30-10:00;ESG-SALA-046
1130106;2026;1;2;11400004;3f-10:00-12:30;ESG-SALA-023
1130106;2026;1;3;11400027;3f-7:30-10:00;ESG-SALA-031
1130107;2023;1;1;11400003;3f-7:30-10:00;ESG-SALA-012
1130107;2023;1;2;11400014;4f-7:30-10:00;ESG-SALA-003
1130107;2023;1;3;11400011;3f-10:00-12:30;ESG-SALA-009
1130107;2024;1;1;11400010;3f-10:00-12:30;ESG-SALA-014
1130107;2024;1;2;11400004;3f-7:30-10:00;ESG-SALA-019
1130107;2024;1;3;11400001;3f-7:30-10:00;ESG-SALA-022
1130107;2025;1;1;11200001;2f-7:30-10:00;ESG-SALA-037
1130107;2025;1;2;11400001;3f-7:30-10:00;ESG-SALA-026
1130107;2025;1;3;11400024;2f-10:00-12:30;ESG-SALA-032
1130107;2026;1;1;11200008;2f-7:30-10:00;ESG-SALA-047
1130107;2026;1;2;11400003;4f-7:30-10:00;ESG-SALA-006
1130107;2026;1;3;11400034;4f-10:00-12:30;ESG-SALA-001
1130201;2023;2;1;11400012;3f-7:30-10:00;ESG-SALA-005
1130201;2023;2;2;11400005;2f-10:00-12:30;ESG-SALA-012
1130201;2023;2;3;11400010;2f-7:30-10:00;ESG-SALA-017
1130201;2024;2;1;11400020;3f-10:00-12:30;ESG-SALA-006
1130201;2024;2;2;11400017;2f-10:00-12:30;ESG-SALA-019
1130201;2025;2;1;11400018;2f-10:00-12:30;ESG-SALA-032
1130201;2025;2;2;11400013;3f-10:00-12:30;ESG-SALA-018
1130201;2026;2;1;11400027;2f-10:00-12:30;ESG-SALA-038
1130201;2026;2;2;11400022;3f-10:00-12:30;ESG-SALA-017
1130202;2023;2;1;11400013;3f-10:00-12:30;ESG-SALA-001
1130202;2023;2;2;11400006;2f-10:00-12:30;ESG-SALA-013
1130202;2023;2;3;11400001;3f-7:30-10:00;ESG-SALA-006
1130202;2024;2;1;11400019;3f-10:00-12:30;ESG-SALA-007
1130202;2024;2;2;11400016;2f-10:00-12:30;ESG-SALA-020
1130202;2025;2;1;11400017;2f-10:00-12:30;ESG-SALA-033
1130202;2025;2;2;11400030;4f-7:30-10:00;ESG-SALA-003
1130202;2026;2;1;11400026;2f-10:00-12:30;ESG-SALA-039
1130202;2026;2;2;11400021;3f-10:00-12:30;ESG-SALA-018
1130203;2023;2;1;11400014;3f-10:00-12:30;ESG-SALA-002
1130203;2023;2;2;11400007;2f-7:30-10:00;ESG-SALA-014
1130203;2023;2;3;11400002;3f-7:30-10:00;ESG-SALA-007
1130203;2024;2;1;11400018;3f-10:00-12:30;ESG-SALA-008
1130203;2024;2;2;11400015;2f-10:00-12:30;ESG-SALA-021
1130203;2025;2;1;11400016;3f-10:00-12:30;ESG-SALA-015
1130203;2025;2;2;11400029;4f-7:30-10:00;ESG-SALA-004
1130203;2026;2;1;11400025;3f-10:00-12:30;ESG-SALA-014
1130203;2026;2;2;11400031;4f-7:30-10:00;ESG-SALA-005
1130204;2023;2;1;11400003;3f-10:00-12:30;ESG-SALA-003
1130204;2023;2;2;11400008;2f-7:30-10:00;ESG-SALA-015
1130204;2023;2;3;11200001;2f-7:30-10:00;ESG-SALA-018
1130204;2024;2;1;11400027;3f-10:00-12:30;ESG-SALA-009
1130204;2024;2;2;11400014;2f-10:00-12:30;ESG-SALA-022
1130204;2025;2;1;11400015;3f-10:00-12:30;ESG-SALA-016
1130204;2025;2;2;11400032;3f-7:30-10:00;ESG-SALA-023
1130204;2026;2;1;11400024;3f-10:00-12:30;ESG-SALA-015
1130204;2026;2;2;11400030;4f-7:30-10:00;ESG-SALA-006
1130205;2023;2;1;11400004;3f-10:00-12:30;ESG-SALA-004
1130205;2023;2;2;11400009;2f-7:30-10:00;ESG-SALA-016
1130205;2023;2;3;11400017;3f-7:30-10:00;ESG-SALA-008
